√Î,field.ad1,field.ad2,field.ad3
0.0,19.30201266912559,26.9878223574092,0.9532140196781151
0.015168905258178711,27.04849406206427,37.58578152535261,1.3069076840343454
0.030210018157958984,29.65078152878598,41.32372143739863,1.4379680167999214
0.04506230354309082,30.51224896179367,42.82459177121828,1.4872209757404184
0.06010317802429199,30.868204126126283,43.1620167668812,1.4990367072963338
0.07523584365844727,31.021196424397683,43.46687845130032,1.526734849273583
0.0901634693145752,32.192333389254266,44.10507366514475,1.5259920592744156
0.10508346557617188,31.9211601886776,44.249953872258935,1.5278038285496636
0.12005257606506348,31.378459188497292,43.832776232882054,1.527878410749575
0.13520145416259766,31.410079193220522,43.901206857637234,1.5250696849490615
0.1500382423400879,31.08633649663303,43.88280723065464,1.5238931440976091
0.16527509689331055,31.25841515995982,44.21694139682669,1.5219515442187659
0.17997264862060547,31.19049589730893,44.01704039732544,1.5246275041836888
0.19522714614868164,32.14980348899823,44.24287120139962,1.5480247183323002
0.20995020866394043,31.517459491560764,43.86904390999842,1.5984505570632115
0.22507667541503906,32.13249441927781,44.169680450470636,1.555432421607334
0.24046778678894043,31.56581478189766,43.8890208789135,1.5456299108837908
0.25546884536743164,32.34827512172767,44.18073179564485,1.5299436391690382
0.27022409439086914,32.271613122347844,44.11582099239607,1.5268670222483238
0.2854161262512207,31.686412878128355,44.026106181543355,1.5333234432009333
0.3000223636627197,32.09029885188097,44.24911864598399,1.5276931511044762
0.3150346279144287,32.65882449782708,44.641659912658625,1.5214356976124956
0.3302803039550781,32.5185598955065,44.49763843574188,1.5180592542330105
0.3451089859008789,32.33032686837992,44.34441945706701,1.5178494869615358
0.36005616188049316,32.439950006508255,44.12033673233415,1.5193759254015968
0.37505173683166504,32.1559660222386,44.18114152118545,1.5253857111182547
0.39090490341186523,31.408013978176296,43.8246991593472,1.5309023017031675
0.40497851371765137,31.317343490415286,43.73216494123113,1.515807522116248
0.42040586471557617,31.846689832913317,43.444793711221195,1.5187175302705762
0.43497300148010254,34.700326105980906,43.95695252055746,1.5217903811954807
0.4500088691711426,32.424576570966906,44.041298225451165,1.5195540039408657
0.465015172958374,31.769265423326054,43.59907106204604,1.5280825681271166
0.47997474670410156,31.277995089636256,43.37822941381197,1.5388147941904842
0.4951131343841553,32.008262326051465,43.768283195014874,1.5319653300693357
0.510178804397583,31.859828997893132,43.847030327482635,1.525098774142523
0.5249919891357422,31.966000058252934,43.72373552180804,1.5186727892332335
0.54001784324646,31.151208286240664,42.96992819106647,1.525792640432177
0.5549921989440918,31.057326948906564,43.059584207641386,1.537709038313298
0.5699946880340576,30.94960556829153,43.075279509982686,1.5407036151327167
0.5850892066955566,31.788437998155526,43.58202580668166,1.528005322709852
0.6000213623046875,32.3298319613313,43.9879365819373,1.5247576654968396
0.6152603626251221,31.459602807713388,43.53925464225524,1.5277129862806664
0.6302833557128906,32.312953512590106,44.16766914170341,1.5227367620951597
0.6450088024139404,32.21845450740069,44.15174106410501,1.517059800004813
0.6604874134063721,32.14972202133072,43.99434115998662,1.520874278544279
0.6750633716583252,32.41186390034146,44.117903509604844,1.5306704575030243
0.6902084350585938,32.46593559766241,44.34081468132793,1.5379339689647937
0.7052679061889648,31.885356955145756,44.09252881562893,1.5413834025163569
0.7205355167388916,31.424693373243603,43.613041296808866,1.5273783479592768
0.7350165843963623,31.691396504428802,43.67408530917266,1.5234176569864737
0.8960678577423096,31.990865768949053,43.81790603695912,1.5206578261251442
0.9110586643218994,32.622570431324604,44.188324207954714,1.5163390245139592
0.9261658191680908,31.868361638306016,43.935054868155014,1.5207908880417333
0.94110107421875,31.323884112499684,44.239154849635334,1.5238168427362409
0.9565780162811279,31.619587085911785,44.21453858700099,1.5260014370419894
0.9713215827941895,32.35689862961067,44.385906223867636,1.530749968389727
0.9860134124755859,32.40392862713898,43.97858047522691,1.551355890002192
1.001340627670288,34.26437211508752,43.8059387174381,1.585231764116849
1.0159668922424316,32.642300511092316,43.969997395837396,1.5441831523483547
1.031099557876587,31.84368176193943,44.02446362632409,1.529983708553215
1.0460307598114014,31.23011440363222,43.65759270188489,1.5345375045612906
1.0613088607788086,31.25614631223849,43.692699244955556,1.5221151332556566
1.0759735107421875,31.73418634948949,43.95126675173177,1.5242395358306793
1.0915133953094482,31.70031898622998,43.77633538523977,1.5283866773613815
1.1062586307525635,31.761545999825447,43.725395653987526,1.5289380743784649
1.1210050582885742,31.658659833558865,43.716990248597824,1.5252244207740133
1.136014461517334,32.14326650866365,44.261512591805946,1.522076984818575
1.1512742042541504,31.29671342290084,44.225018229945015,1.5261139555567116
1.166001796722412,31.476793193632613,44.7306807699041,1.52062035060156
1.182002305984497,31.688658833778252,45.917951814142285,1.519633814997969
1.1972825527191162,31.98395869832714,44.82371178189776,1.5233885162673462
1.2119991779327393,31.64328317917192,44.107382750301,1.5368598588040696
1.2272768020629883,31.82131808528237,44.029198187755235,1.5344566851448629
1.24200439453125,31.25414275636269,43.6259637660897,1.5381898841305193
1.2570629119873047,31.136972000211944,43.77618334488887,1.5188336703716947
1.2720675468444824,31.245823537241897,43.92817220607692,1.525391205109565
1.287053108215332,31.689548904482493,43.9592610077169,1.5216954137070005
1.3023395538330078,32.21759856683059,44.26674948894876,1.515036832886436
1.3172564506530762,31.702443573353015,44.12052847475439,1.5146260224523078
1.3321363925933838,31.818565161040958,44.0457636696894,1.5090658438454876
1.3470258712768555,31.827592730082355,43.93717269056382,1.518430884084155
1.3620340824127197,32.48623451358111,43.96082276137705,1.5142443865319775
1.3771142959594727,32.957770966910964,44.32346942169232,1.5118511036367774
1.3920929431915283,32.912652117620546,44.41119683182493,1.5210647837533546
1.4078326225280762,32.73300521016943,44.18966208940748,1.5352299663732865
1.4232549667358398,32.39940062226273,44.38337537389749,1.5245665216165045
1.437912940979004,32.32591443005627,44.301040204159996,1.535784051601227
1.4529500007629395,31.744785538999842,43.95187414483251,1.5312719613121768
1.4679985046386719,31.356623339287,43.81068574596253,1.5309322229603033
1.4829540252685547,32.00159815073616,44.224567858680075,1.527100879443733
1.4979755878448486,31.707802460577724,43.959453376952695,1.5366985403708957
1.5130422115325928,32.104048000528266,44.398177037803016,1.5351431791689543
1.5280389785766602,31.290132556632077,44.11789023645635,1.5611626377609669
1.543034315109253,31.923515196711712,44.303149921566025,1.5870654372389466
1.558377981185913,31.70026166631556,44.07110054386672,1.5618500802058728
1.5729763507843018,32.15950857176622,44.16625522565914,1.542088319003672
1.5879275798797607,31.624272349764336,43.58513583623571,1.5434187830551436
1.6031076908111572,31.90917029393304,43.57767767367299,1.517123108286759
1.618689775466919,31.37649292656603,43.43451827853325,1.5272376511801327
1.6330370903015137,31.4161703021713,43.37870919317675,1.5265039077536393
1.6480040550231934,31.42701065572912,43.53754680099701,1.5300572752057848
1.6630120277404785,31.847100434547308,43.64262261606429,1.5426718241137152
1.677994728088379,30.639864378381557,44.195740969070854,1.5281339783853611
1.6930372714996338,31.297773462316115,44.49879950989828,1.5195133141673682
1.7082195281982422,31.48801411403554,44.397093107498975,1.5203961984917436
1.723348617553711,31.667855793852997,43.88046809384864,1.5182377813078625
1.7381689548492432,32.33757475189845,44.04973109592195,1.5169831610568436
1.753115177154541,32.08406523918612,43.76188925641721,1.5239226393626686
1.768080472946167,30.81403502815989,43.30893472020469,1.5362300695311624
1.782958984375,30.034553517168558,43.031369982321856,1.5381367098558187
1.7980360984802246,31.20918118740828,43.750263117385884,1.5278870912862936
1.8135638236999512,31.079867486462533,43.559995541710784,1.5208663608780624
1.8283934593200684,31.600123420416818,43.826696163996466,1.5198194132228935
1.843106985092163,31.52781478650667,43.901538262778615,1.5200371912906179
1.85807466506958,31.538313614884444,44.25609245246439,1.5339445043989601
1.8734374046325684,32.06936482767791,44.35990315711454,1.5290619469062625
1.8880045413970947,31.515789168930528,43.828499831379226,1.5359073519448274
1.90301513671875,31.353429925207422,43.41221743077314,1.5259257339282195
1.9180021286010742,31.47333361450424,43.6103008984402,1.5147702404648313
1.9329924583435059,31.51475207064905,43.64427120204746,1.493726784341274
1.9479668140411377,31.89294408181791,43.97534473895218,1.4942421438089908
1.9630682468414307,30.79646542871092,43.62233918668409,1.5070660533356983
1.9780609607696533,30.974052301971106,43.51398727422507,1.5145048443231042
1.993119478225708,30.8409014381399,43.908148026616125,1.5301008233836142
2.008070945739746,30.85132535229234,43.612068133748295,1.5511394227027382
2.023075580596924,31.175965243737114,43.48933567150377,1.5510518197246004
2.0379765033721924,31.071345769544003,43.417218177638,1.550502364596063
2.0532584190368652,31.340745404738648,43.35411573641023,1.550162305313588
2.0679895877838135,31.238854311859438,43.45054895346769,1.538705254469701
2.0831964015960693,31.464867823808415,43.65036315524284,1.5400745518455154
2.0980217456817627,31.924364882222054,43.726126449760834,1.5263426198168453
2.1131091117858887,32.649596451764,44.08929549091467,1.5228400263550204
2.12837815284729,32.389780918382435,43.91285377298317,1.5248434748732156
2.143204927444458,32.32705831510206,43.75278145303484,1.5367978201396266
2.1583099365234375,31.59761961286123,43.78469957049636,1.5401398292956643
2.173285484313965,32.03550267191914,44.13207897720423,1.529666589622366
2.187898635864258,32.74344650836493,44.31832447049133,1.521760330196434
2.2036845684051514,33.147656677394416,44.31605849676978,1.525604635341936
2.2181813716888428,32.958068445693314,44.123015082318,1.536498888329374
2.2334837913513184,32.57255696046678,43.75977385955922,1.543364685896186
2.2479805946350098,31.659016498207016,43.778620949484655,1.531095169359184
2.2629852294921875,32.02760044431053,44.04581555139474,1.5350282440563665
2.277989149093628,31.697039229255815,43.699401876574555,1.520034484684915
2.2931313514709473,31.778727204394418,43.73573968770393,1.5077412256233786
2.3083839416503906,32.62138115345869,43.550297655287245,1.520034895310221
2.3233253955841064,31.91671508410666,43.5374677312828,1.5216017415572842
2.3386099338531494,31.897379821517536,44.264253976061156,1.520112126236632
2.3533220291137695,31.956576724195948,44.26017700940067,1.5201799496526112
2.3683176040649414,32.260314218257804,44.40616963026586,1.5145488164712013
2.383359670639038,31.723779993077464,44.237872897021894,1.5171188435109932
2.398313283920288,32.05348181566209,44.288894373299826,1.5158116203117782
2.413325786590576,31.9769486570338,44.18300944162759,1.506878517424341
2.428375720977783,30.99040126481432,43.600710123457944,1.524111041336245
2.4433345794677734,31.899101328815405,43.94333967874624,1.520044450334394
2.4582748413085938,32.19378016303815,44.18023664715579,1.5186883252919368
2.4729931354522705,31.95549355483028,43.90742885647112,1.518686541166416
2.488001823425293,31.80044708348395,43.95074132850757,1.5188166107073116
2.5036380290985107,31.19975394562157,43.92624044155159,1.519208603455519
2.518019437789917,30.994676569787007,44.05356593364721,1.5251373246592452
2.533043146133423,30.92673181842695,43.636068687515035,1.5339865736472167
2.5482304096221924,31.355221033931347,43.660060050772906,1.531412240032405
2.7090275287628174,31.693923959148336,43.81383802730368,1.5282677245749985
2.724085807800293,32.281543519294914,44.25118059363813,1.52140851181759
2.7393457889556885,32.42396099326765,44.310797503610715,1.5186238265027714
2.7553870677948,32.103376569883025,44.08282324531902,1.5134668739407244
2.770378828048706,32.12072682185018,43.88859996672135,1.5032221078194017
2.785447359085083,31.745681337073755,43.808562592345034,1.5167072620174804
2.800783157348633,31.190658009683588,43.82370890406375,1.52712428760804
2.8153393268585205,31.235777555258256,43.766079744846216,1.5461109133066393
2.8302290439605713,31.659130710778683,43.85270415859989,1.5487084523118781
2.8451056480407715,31.602332350515297,44.017618668453466,1.5314109280039954
2.860038995742798,31.38242444623596,43.8153862217605,1.522086831700108
2.8756611347198486,31.954425851473832,44.17292476245302,1.5101913639713285
2.890314817428589,32.34157088162304,44.379657596848574,1.5167880414638772
2.905200719833374,31.595860523864033,43.909895684342686,1.5216180729203035
2.9202964305877686,31.214626412625314,43.6061329718045,1.530732192922033
2.935009002685547,30.656417151511913,43.4087473716958,1.548361708970796
2.9499881267547607,30.91179056925418,43.517081799532924,1.5384251996153546
2.965017318725586,31.435033657813122,43.76481248002798,1.5288279523752677
2.98032283782959,31.254028177622683,43.75880095305101,1.523400454385449
2.995271921157837,30.988855074273676,43.49303569162504,1.5203773170310793
3.009991407394409,31.549268002229596,43.52572604369911,1.5228389185827889
3.025049924850464,32.320753131633865,43.67593931447228,1.523481235592287
3.186058521270752,32.526028502047005,44.00233604034273,1.5241672881940729
3.2010135650634766,32.37036948388215,44.831312947180926,1.5255831289899315
3.2160487174987793,31.911740105849454,44.031641863700045,1.535248114400722
3.2310357093811035,32.02665503288495,44.16058530016922,1.5274268392122343
3.246843099594116,31.922131242805403,43.94327809930759,1.5370226376109808
3.2623519897460938,32.29473137131251,43.95587009150356,1.5272445892457078
3.2777767181396484,32.448940312538376,44.27198842520309,1.523715036376143
3.292454957962036,32.16512667567762,44.17015377785571,1.5277872386327211
3.3076794147491455,32.54802662855698,44.31147095523904,1.5227814451470205
3.322321891784668,32.00452694046208,44.04380010348639,1.5220024093083406
3.3373093605041504,31.967141106891756,44.198103183345125,1.5222296890280014
3.353015899658203,31.971237200525692,44.13522624342399,1.5261319702756633
3.3683338165283203,31.914099791560325,44.06695054692684,1.5363908311739884
3.383333444595337,31.151128092124036,43.558789459856534,1.565706538871302
3.3983147144317627,31.749855773874284,43.720013535767755,1.5359729260649175
3.41302752494812,31.425099385748812,43.15545036619674,1.5309817705734505
3.428004741668701,31.934927246653405,43.89453092219746,1.5408591044054343
3.443009376525879,31.332502178430147,43.77716583789564,1.5364197613928523
3.458045482635498,31.845904483949536,44.02876346648946,1.5266521328981228
3.473029375076294,31.63868295310596,43.83280620219774,1.522540543551516
3.4880120754241943,31.19789095739959,43.72575865572875,1.527297622756425
3.503021001815796,31.15085173549906,43.69212601498851,1.523707793467759
3.517991542816162,31.503931827222594,43.97293384236178,1.519167554521852
3.5329484939575195,31.969342183668722,44.51329660584684,1.514019479472797
3.5479516983032227,31.67734911831482,44.14459269392875,1.5165432276465391
3.563460111618042,31.564292085338234,43.93244436656441,1.52437973471682
3.5781333446502686,32.211388954106134,44.183502124514476,1.5185100390039208
3.5930399894714355,33.037404073855164,44.63002489760402,1.5101542885449422
3.60844087600708,33.53320852136562,44.61990264642258,1.5007223578809057
3.62343692779541,32.27199932227295,44.173530697913726,1.521065519472775
3.6383652687072754,32.371839738421976,44.217828119193605,1.5243882630374193
3.6537084579467773,32.22358581096173,44.125705612792075,1.5372066915144829
3.6683707237243652,32.05282394446323,44.23228676605762,1.5357181396310293
3.6835520267486572,32.276255651334196,44.49156484163078,1.536744602378605
3.69836163520813,32.156008927508104,44.27780814945973,1.523001995629786
3.7133116722106934,32.10589466634636,44.20123460674841,1.5222516188857527
3.72799015045166,32.02239284496848,44.03268278016049,1.525198173527472
3.7429747581481934,32.19584197402783,44.061364514983055,1.5274639954466638
3.758166551589966,31.624764424771254,43.55302209291367,1.541080531562519
3.773059368133545,31.500472784660925,43.525191998132954,1.5381604117408931
