%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1716886115963221731,88049,1716886115962519482,imu_link,-0.0016141743001,-0.0140246348745,0.647594825524,0.761854084463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000740819864907,-0.00101591286984,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000518424875,0.0029911398125,9.81051874127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886116128091011,88050,1716886116127513570,imu_link,0.000489563279035,0.00226569362405,0.647620391165,0.761959615667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00154802541983,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082360065625,0.00268596403125,9.81094598737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886116294237185,88051,1716886116292510006,imu_link,-0.00204063870716,-0.0141276419666,0.647554602595,0.761885347139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106774128125,0.00268596403125,9.81125116315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886116459233834,88052,1716886116457533830,imu_link,0.000460873570741,0.00210881802943,0.647614783467,0.761964850054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000740819864907,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000518424875,0.00280803434375,9.81088495221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886116623175849,88053,1716886116622541684,imu_link,-0.0025120788591,-0.014185491825,0.647546864553,0.761889440463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.000483800203432,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0143625e-05,0.00219768278125,9.8103356358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886116788461273,88054,1716886116787533938,imu_link,0.000513311680303,0.00199386275293,0.647609046769,0.761970001749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003963545625,0.00231975309375,9.8097863194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886116953172796,88055,1716886116952528580,imu_link,-0.00297514101678,-0.0141705370653,0.647540383386,0.761893559691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.000483800203432,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000213997,0.00280803434375,9.80948114362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886117265230054,88056,1716886117263574819,imu_link,0.00373459964942,0.0162009161195,0.647575826808,0.761819618818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323405351489,-0.00101591286984,0.000482854698677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.117878125e-05,0.00244182340625,9.80996942487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886117430139362,88057,1716886117428513954,imu_link,0.000122442642363,1.89667466051e-05,0.647628823893,0.761955964023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015296184375,0.002136647625,9.80966424909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886117594215954,88058,1716886117593534740,imu_link,-0.0059487260497,0.0152927150303,0.647503560359,0.761885742646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.089153125e-05,0.0025028585625,9.81009149518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886117759124323,88059,1716886117758517746,imu_link,0.000157945781495,-0.000101157790604,0.64755565629,0.762018134185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.000483800203432,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027503215625,0.00244182340625,9.80996942487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886117924367428,88060,1716886117923629911,imu_link,-0.00482752486323,0.0155726487122,0.647464977203,0.761920790444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000740819864907,-0.000483800203432,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.089153125e-05,0.00256389371875,9.81009149518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886118089189794,88061,1716886118088543667,imu_link,0.000189179915304,-0.000261726864516,0.647549778177,0.762023083963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000740819864907,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006404951875,0.00238078825,9.81045770612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886118254147481,88062,1716886118253536503,imu_link,-0.00400655869526,0.0156622459228,0.64746062323,0.761927413148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.000483800203432,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.19266875e-05,0.00256389371875,9.81064081159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886118419153902,88063,1716886118418551921,imu_link,0.00023728230894,-0.000342910486623,0.647543831444,0.762028091653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.000483800203432,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021324909375,0.00293010465625,9.81100702252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886118585232931,88064,1716886118583547981,imu_link,-0.00565073531133,0.015006879464,0.647456289773,0.761933865629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027503215625,0.002136647625,9.81064081159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886118749103098,88065,1716886118748491959,imu_link,0.000342157288278,-0.000446119909951,0.647537037275,0.762033771733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323405351489,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0143625e-05,0.00219768278125,9.81009149518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886118915818720,88066,1716886118913532295,imu_link,-0.00714194933129,0.014183758584,0.647451105898,0.761941519425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.117878125e-05,0.0020145773125,9.8097863194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886119080213967,88067,1716886119078516814,imu_link,0.000400255729532,-0.000600603952706,0.647531512813,0.762038331703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000740819864907,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000458137625,0.00256389371875,9.80996942487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886119247213371,88068,1716886119245535376,imu_link,-0.00657117480486,0.0144803726038,0.647445256741,0.761946046643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000458137625,0.00238078825,9.80954217877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886119412156342,88069,1716886119410556802,imu_link,0.000380924516185,-0.000521626880265,0.647725325179,0.761873667955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323405351489,-0.000483800203432,0.00314341762325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00173987590625,0.0022587179375,9.81045770612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886119576186963,88070,1716886119575520634,imu_link,-0.00918772531747,0.0125814112852,0.646807327257,0.762494311586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00233715751488,-0.00314436324442,-0.0133520730563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0461124345,0.00402873746875,9.8113121983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886119741089058,88071,1716886119740520167,imu_link,0.00148536050968,-0.000303339193296,0.64647040084,0.762937561356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010965657399,-0.00314436324442,-0.00643460897507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0069881514375,0.0015262960625,9.81094598737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886119907287318,88072,1716886119905587326,imu_link,-0.0141573802269,0.00552128092017,0.646388862872,0.762856816183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00872250834759,-0.00208013802803,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003876106375,0.004578053875,9.80905389752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886120071197070,88073,1716886120070516767,imu_link,0.00210309635375,-3.36222383637e-05,0.646285858331,0.763092501062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104335443834,-0.00367647585262,-0.0027098208923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003692253,0.004578053875,9.81302118268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886120237192468,88074,1716886120235491528,imu_link,-0.0152666074178,0.000597008381338,0.646273232231,0.762953133279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0129794096788,0.00164465022936,0.00101496730687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000458137625,0.00293010465625,9.80716180768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886120402187131,88075,1716886120400537296,imu_link,0.00201679028972,-1.6129033948e-05,0.646178462477,0.763183678368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00670875653345,-0.00686915150181,-0.0027098208923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000518424875,0.00354045621875,9.80990838971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886120567222019,88076,1716886120565549574,imu_link,-0.0151366817822,3.18596374405e-05,0.646068149981,0.763129625574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00872250834759,0.00164465022936,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00088538371875,4.1715625e-07,9.80765008893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886120731418398,88077,1716886120730528689,imu_link,0.00138792942024,-0.000499093432762,0.645744486347,0.763552148127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00446560794767,-0.005804926169,-0.00643460897507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00180016315625,0.00537151090625,9.8097863194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886120896097851,88078,1716886120895516412,imu_link,-0.0143428090101,0.00454023358653,0.64536782034,0.763723802548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000740819864907,-0.000483800203432,-0.0048382713251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001983268625,0.000183522625,9.80954217877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886121061425477,88079,1716886121060493772,imu_link,0.000930676011311,-0.00104639494069,0.645447233893,0.763803578913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00978673344757,-0.00261225063622,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00314293659375,0.0037235616875,9.80990838971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886121226243414,88080,1716886121225635221,imu_link,-0.00857936566809,0.0123297480056,0.645171539703,0.763890081201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162867828989,-0.00208013802803,-0.00324193344229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106774128125,0.00073283903125,9.81100702252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886121392236605,88081,1716886121390545416,imu_link,-2.34866756208e-05,-0.00177777340049,0.645289621944,0.763935954633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0145757468631,0.00164465022936,0.000482854698677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002959831125,0.0028690695,9.81015253034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886121556371386,88082,1716886121555532713,imu_link,0.00385049962611,0.0149892321533,0.64524167434,0.763821758179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136262206146,-0.00367647585262,0.000482854698677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045467451875,0.003113210125,9.81332635846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886121721461246,88083,1716886121720517704,imu_link,-0.000737609115459,-0.00108882316297,0.645321456384,0.763910000149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00552983304765,0.00324098787933,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003963545625,0.000671803875,9.80984735455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886121886155635,88084,1716886121885523533,imu_link,0.0105070967967,0.0110116621656,0.64507428937,0.763968262042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323405351489,-0.00208013802803,-0.0027098208923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326500690625,0.0032352804375,9.80996942487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886122052229347,88085,1716886122050543086,imu_link,-0.00142531631077,-0.000648636518358,0.645319938761,0.76391080918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028692702977,0.00696577619493,0.00261130507326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021324909375,-0.00024372346875,9.8088097569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886122217194168,88086,1716886122215535821,imu_link,0.0143426973686,0.0056428557482,0.645140197024,0.763908745463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00404819355067,-0.00527281361901,-0.00164559567591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00216637409375,0.0039677023125,9.81100702252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886122382306238,88087,1716886122380550254,imu_link,-0.000708371741882,0.000481548556586,0.645021905567,0.764163600061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00990143229905,0.00643366317927,-0.00324193344229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00180016315625,0.00183147184375,9.81216669049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886122547194452,88088,1716886122545543671,imu_link,0.0137486373441,-0.00672769695666,0.644912798237,0.764102869865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135115217632,-0.00154802541983,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038143233125,0.0056766866875,9.81094598737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886122712213603,88089,1716886122710522802,imu_link,-7.87014431159e-05,0.00129826458474,0.644861511031,0.764298331744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014158332699,-0.00101591286984,-0.00217770834231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013729170625,0.00244182340625,9.81057977643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886122877205817,88090,1716886122875518560,imu_link,0.00254369499585,-0.0153853475794,0.644884572361,0.764120873309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0124472966632,0.00164465022936,0.00154707985687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011287764375,0.00378459684375,9.80972528424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886123041206465,88091,1716886123040534884,imu_link,0.000658207466631,0.000964550790669,0.644963614248,0.764212387168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00564453143347,-0.00420858840261,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016170576875,0.0039677023125,9.81143426862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886123206422913,88092,1716886123205538472,imu_link,-0.00909106076635,-0.0132020985828,0.644912317391,0.764088450432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00925462136325,0.00270887532934,0.000482854698677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0143625e-05,0.00158733121875,9.80990838971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886123372142842,88093,1716886123371527748,imu_link,0.000815255447846,-1.50268224086e-05,0.64486320824,0.764297571494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323405351489,-0.0074012640518,-0.00217770834231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003963545625,0.00415080778125,9.8103356358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886123537467473,88094,1716886123536551531,imu_link,-0.0153640613247,-0.000479565064191,0.64454989226,0.764407713216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00404819355067,-0.00101591286984,-0.00377404599228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011287764375,4.1715625e-07,9.81186151471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886123702460012,88095,1716886123701534730,imu_link,0.000716275184506,-0.00074602009261,0.644366151606,0.764716413494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0108509594789,-0.00527281361901,-0.00430615877511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011287764375,0.0054325460625,9.81057977643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886123867354958,88096,1716886123866628397,imu_link,-0.00939393737108,0.0118395964613,0.644020973999,0.764858524791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00830509418342,-0.00474070106902,-0.00430615877511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00222740925,0.00097697965625,9.8117394444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886124033457130,88097,1716886124031525530,imu_link,-5.24126569358e-05,-0.0015504948262,0.64420460878,0.764851629563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0129794096788,0.00270887532934,0.00154707985687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00363121784375,0.001160085125,9.80905389752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886124197245590,88098,1716886124196536552,imu_link,0.0034717775173,0.0149083599626,0.643991314332,0.764879647153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104335443834,-0.00633703871899,-0.00217770834231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00253258503125,0.002624928875,9.80960321393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886124362399333,88099,1716886124361531887,imu_link,-0.00104780448975,-0.00145092282772,0.644138865815,0.764906476947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00978673344757,0.00377310042932,0.00101496730687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001006706125,-0.00012165315625,9.81003046002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
