%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1716886283774269736,89061,1716886283773533657,imu_link,-0.00858576456009,-0.00014564978136,-0.604227114777,-0.796765873517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.000483800203432,0.000482854698677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00076331340625,0.00085490934375,9.8113121983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886283939545787,89062,1716886283938554503,imu_link,0.00790662677536,0.000123088796242,-0.604226121707,-0.796773659171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005802079375,0.00073283903125,9.81112909284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886284104318887,89063,1716886284103509231,imu_link,-0.00862162778199,-0.00025025910667,-0.604186039333,-0.796796608163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018009110625,0.00061076871875,9.81064081159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886284269589947,89064,1716886284268610953,imu_link,0.00790270559212,0.000137911017298,-0.604150184568,-0.796831276188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.000483800203432,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00088538371875,0.00109904996875,9.81100702252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886284435246303,89065,1716886284433497970,imu_link,-0.00862138459619,-0.000219961510602,-0.604144769504,-0.796827911676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00112952434375,0.0007938741875,9.81088495221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886284600237198,89066,1716886284598565934,imu_link,0.00790901329821,0.000185102841162,-0.604108552408,-0.796862767453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000740819864907,-0.00101591286984,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005802079375,0.0012821554375,9.81137323346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886284765294338,89067,1716886284763546652,imu_link,-0.00862319536222,-0.000308231150342,-0.604068403561,-0.796885756752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00112952434375,0.00140422575,9.81137323346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886284929390940,89068,1716886284928568460,imu_link,0.00786442261494,0.000211627463644,-0.604067401646,-0.796894397232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-4.92579095214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00076331340625,0.0015262960625,9.81045770612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886285095250822,89069,1716886285093548861,imu_link,-0.00865379293707,-0.000203064985882,-0.604026805612,-0.796916989864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000740819864907,-0.00154802541983,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008243485625,0.00061076871875,9.81112909284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886285260234410,89070,1716886285258547288,imu_link,0.00783479309212,0.000135029842816,-0.603991251882,-0.79695242357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000208707198501,-0.00101591286984,-0.00058137051772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010684891875,0.00073283903125,9.81088495221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
