%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1716886509007544273,90421,1716886509005642722,imu_link,0.010127695197,0.00280057312083,0.932273676156,0.361601132918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028692702977,4.83123465589e-05,0.291016315783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106774128125,-0.002013743,9.8117394444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886509172321402,90422,1716886509170559380,imu_link,-0.00566664936745,-0.00299138976547,0.940162413004,0.340666373226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00765828324761,-0.00154802541983,0.271328156555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001983268625,-0.0072627664375,9.81210565534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886509336233458,90423,1716886509335592998,imu_link,0.00856859312164,0.00391255162037,0.947558581726,0.319443274072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00925462136325,0.00217676277935,0.272392397488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00039710246875,-0.00378376253125,9.81119012799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886509502264084,90424,1716886509500532148,imu_link,-0.0064102584332,-0.00348187153413,0.954472561972,0.298209512928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028692702977,0.000580424896549,0.270796065892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000518424875,-0.0018916726875,9.8097863194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886509667306444,90425,1716886509665586549,imu_link,0.00790085665993,0.00423213259408,0.960846387028,0.276936610171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000855517959688,0.00536943807929,0.269199704493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00076331340625,-0.00769001253125,9.80795526471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886509831127146,90426,1716886509830571886,imu_link,-0.0058376730069,-0.00430952665019,0.966783910903,0.255492111764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000323405351489,-0.005804926169,0.269731824959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00143395221875,-0.00659137971875,9.81051874127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886509997280144,90427,1716886509995576607,imu_link,0.00830982121952,0.00488204694835,0.972515124808,0.232640160996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00298396833427,-0.00314436324442,0.285695200527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005889518625,-0.00793415315625,9.81064081159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886510161198699,90428,1716886510160581274,imu_link,-0.00534351323631,-0.00427612700375,0.977906548934,0.208930474455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00233715751488,-0.00367647585262,0.294741129244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.19266875e-05,-0.0065303445625,9.81003046002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886510327209143,90429,1716886510325543863,imu_link,0.00740473552844,0.00621957635336,0.982486656988,0.18608185189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00233715751488,-0.00314436324442,0.282502537335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00460852825,-0.00073200471875,9.8107628819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1716886510491430550,90430,1716886510490531224,imu_link,-0.00511112924957,-0.00549583877034,0.986407958248,0.164143266748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0113830715632,-0.00208013802803,0.270263945425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00161780559375,-0.00158649690625,9.80874872174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
